analysis_id,analysis_display_order,dataset_id,analysis_role,adjustment_scenario,model_family,candidate_display_order,prediction_index,delta,delta_unit,fitted_mean_response,response_name,response_unit,fixed_mean_foliage_height_ft,fixed_mean_elevation_m,fixed_mean_elevation_squared_m2,confidence_interval_included,confidence_interval_type,confidence_level,confidence_lower,confidence_upper
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,56,40.566094013567096,m,80.250010403560935,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,57,41.292013641914671,m,80.328143232466147,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,58,42.017933270262247,m,80.406276061371358,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,59,42.743852898609816,m,80.484408890276569,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,60,43.469772526957392,m,80.56254171918178,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,61,44.195692155304961,m,80.640674548086992,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,62,44.921611783652537,m,80.718807376992203,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,63,45.647531412000113,m,80.796940205897414,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,64,46.373451040347682,m,80.875073034802611,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,65,47.099370668695258,m,80.953205863707822,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,66,47.825290297042834,m,81.031338692613033,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,67,48.551209925390403,m,81.109471521518245,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,68,49.277129553737979,m,81.187604350423456,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,69,50.003049182085554,m,81.265737179328667,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,70,50.728968810433123,m,81.343870008233878,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,71,51.454888438780699,m,81.42200283713909,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,72,52.180808067128268,m,81.500135666044301,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,73,52.906727695475844,m,81.578268494949512,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,74,53.63264732382342,m,81.656401323854723,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,75,54.358566952170989,m,81.734534152759934,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,76,55.084486580518565,m,81.812666981665146,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,77,55.810406208866141,m,81.890799810570357,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,78,56.53632583721371,m,81.968932639475568,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,79,57.262245465561286,m,82.047065468380779,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,80,57.988165093908862,m,82.125198297285991,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,81,58.71408472225643,m,82.203331126191202,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,82,59.440004350604006,m,82.281463955096413,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,83,60.165923978951582,m,82.359596784001624,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,84,60.891843607299151,m,82.437729612906836,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,85,61.617763235646727,m,82.515862441812047,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,86,62.343682863994296,m,82.593995270717258,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,87,63.069602492341872,m,82.672128099622455,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,88,63.795522120689448,m,82.750260928527666,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,89,64.52144174903701,m,82.828393757432877,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,90,65.247361377384593,m,82.906526586338089,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,91,65.973281005732161,m,82.9846594152433,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,92,66.69920063407973,m,83.062792244148511,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,93,67.425120262427299,m,83.140925073053722,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,94,68.151039890774882,m,83.219057901958934,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,95,68.876959519122451,m,83.297190730864145,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,96,69.60287914747002,m,83.375323559769356,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,97,70.328798775817603,m,83.453456388674567,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,98,71.054718404165172,m,83.531589217579779,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,99,71.780638032512741,m,83.60972204648499,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,100,72.506557660860324,m,83.687854875390201,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,101,73.232477289207893,m,83.765987704295412,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,102,73.958396917555461,m,83.844120533200623,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,103,74.684316545903044,m,83.922253362105835,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,104,75.410236174250613,m,84.000386191011046,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,105,76.136155802598182,m,84.078519019916257,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,106,76.862075430945765,m,84.156651848821468,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,107,77.587995059293334,m,84.23478467772668,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,108,78.313914687640903,m,84.312917506631891,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,109,79.039834315988486,m,84.391050335537102,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,110,79.765753944336055,m,84.469183164442299,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,111,80.491673572683624,m,84.54731599334751,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,112,81.217593201031207,m,84.625448822252721,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,113,81.943512829378776,m,84.703581651157933,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,114,82.669432457726344,m,84.781714480063144,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,115,83.395352086073927,m,84.859847308968355,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,116,84.121271714421496,m,84.937980137873566,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,117,84.847191342769065,m,85.016112966778778,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,118,85.573110971116634,m,85.094245795683989,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,119,86.299030599464217,m,85.1723786245892,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,120,87.024950227811786,m,85.250511453494411,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,121,87.750869856159355,m,85.328644282399623,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,122,88.476789484506938,m,85.406777111304834,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,123,89.202709112854507,m,85.484909940210045,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,124,89.928628741202076,m,85.563042769115256,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,125,90.654548369549659,m,85.641175598020467,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,126,91.380467997897227,m,85.719308426925679,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,127,92.106387626244796,m,85.79744125583089,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,128,92.832307254592379,m,85.875574084736101,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,129,93.558226882939948,m,85.953706913641312,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,130,94.284146511287517,m,86.031839742546524,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,131,95.0100661396351,m,86.109972571451735,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,132,95.735985767982669,m,86.188105400356932,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,133,96.461905396330238,m,86.266238229262143,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,134,97.187825024677821,m,86.344371058167354,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,135,97.91374465302539,m,86.422503887072565,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,136,98.639664281372958,m,86.500636715977777,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,137,99.365583909720542,m,86.578769544882988,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,138,100.09150353806811,m,86.656902373788199,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,139,100.81742316641568,m,86.73503520269341,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,140,101.54334279476326,m,86.813168031598622,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,141,102.26926242311083,m,86.891300860503833,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,142,102.9951820514584,m,86.969433689409044,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,143,103.72110167980597,m,87.047566518314255,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,144,104.44702130815355,m,87.125699347219467,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,145,105.17294093650112,m,87.203832176124678,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,146,105.89886056484869,m,87.281965005029889,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,147,106.62478019319627,m,87.3600978339351,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,148,107.35069982154384,m,87.438230662840311,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,149,108.07661944989141,m,87.516363491745523,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,150,108.80253907823899,m,87.594496320650734,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,151,109.52845870658656,m,87.672629149555945,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,152,110.25437833493413,m,87.750761978461156,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,153,110.98029796328171,m,87.828894807366368,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,154,111.70621759162928,m,87.907027636271579,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,155,112.43213721997685,m,87.985160465176776,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,156,113.15805684832443,m,88.063293294081987,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,157,113.883976476672,m,88.141426122987198,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,158,114.60989610501957,m,88.219558951892409,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,159,115.33581573336716,m,88.297691780797621,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,160,116.06173536171472,m,88.375824609702832,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,161,116.78765499006229,m,88.453957438608043,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,162,117.51357461840988,m,88.532090267513254,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,163,118.23949424675745,m,88.610223096418466,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,164,118.96541387510501,m,88.688355925323677,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,165,119.6913335034526,m,88.766488754228888,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,166,120.41725313180017,m,88.844621583134099,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,167,121.14317276014773,m,88.922754412039311,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,168,121.8690923884953,m,89.000887240944522,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,169,122.59501201684289,m,89.079020069849733,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,170,123.32093164519046,m,89.157152898754944,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,171,124.04685127353802,m,89.235285727660155,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,172,124.77277090188561,m,89.313418556565367,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,173,125.49869053023318,m,89.391551385470578,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,174,126.22461015858075,m,89.469684214375789,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,175,126.95052978692833,m,89.547817043281,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,176,127.6764494152759,m,89.625949872186212,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,177,128.40236904362348,m,89.704082701091423,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,178,129.12828867197106,m,89.782215529996634,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,179,129.85420830031865,m,89.860348358901845,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,180,130.5801279286662,m,89.938481187807042,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,181,131.30604755701378,m,90.016614016712268,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,182,132.03196718536134,m,90.094746845617465,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,183,132.75788681370892,m,90.172879674522676,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,184,133.4838064420565,m,90.251012503427887,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,185,134.20972607040406,m,90.329145332333098,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
Topography_delta_no_mean_covariates_gaussian,3,allouche_2012,primary,no_mean_covariates,linear,1,186,134.93564569875164,m,90.40727816123831,breeding-bird species richness,count,NA,NA,NA,FALSE,NA,NA,NA,NA
